                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                 L_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                      50                                      771                  1.0000000000000000E+000                  2.0000000000000000E-002                  2.3657905676155576E-007                  1.1421600589861461E-012                  2.7848799999878681E+033                  1.1200000000000000E+006                  1.5999999999999999E+034                  2.0031293793366640E+006                  3.7511988444607027E+000                  1.6103707664649832E-005                  1.0922077964811558E+001                  2.9131508488772093E-002                  2.0689836519020803E-011                  1.1822814926773801E-002                  1.9341720897632836E-004                  1.1144573773858738E-004                  2.4412428901669271E-004                  6.9387323028097525E-001                  1.4000000000002659E+000                  3.0000000000000000E-009                  1.8558742680434019E-013                  1.3340644945186026E-022                  7.5059995709842657E-014                  1.1500697375807222E-015                  7.9535406145210829E-016                  1.5634175890248241E-015                  4.4162973323944932E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000000000002659E+000                  1.6103675643269869E-005                  1.4000000000002659E+000                  1.6103626675288239E-005                  5.4683760278007715E-004                  7.6162229084972595E+011                  3.7321401985064301E+009                  6.0648361746001551E+006                  6.0648360374835273E+006                  2.8554094371815698E-002                  4.1588219655948889E+005                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.4659973563544266E+000 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                      39                  1.4000000000002659E+000                 -4.7930744240472833E+000                  6.3595373375264570E+000                 -7.6386474715079677E-001                  1.3251322203858509E+001                  2.9476478183253191E-002                  1.1452236087122277E-002                  9.5907128572962452E-001 
                                      40                  1.4000000000002659E+000                 -4.7930744318932161E+000                  6.3619544748665691E+000                 -7.5072159888951795E-001                  1.3266858709336120E+001                  2.9476478095232347E-002                  1.1452236183048416E-002                  9.5907128572171918E-001 
                                      41                  1.4000000000002659E+000                 -4.7930744395052631E+000                  6.3643252170869564E+000                 -7.3807988159749360E-001                  1.3281858554228071E+001                  2.9476478008502217E-002                  1.1452236277567921E-002                  9.5907128571392986E-001 
                                      42                  1.4000000000002659E+000                 -4.7930744468989293E+000                  6.3666501265546795E+000                 -7.2590286378871682E-001                  1.3296357578570646E+001                  2.9476477923015693E-002                  1.1452236370732132E-002                  9.5907128570625222E-001 
                                      43                  1.4000000000002659E+000                 -4.7930744540881660E+000                  6.3689298978045370E+000                 -7.1415760936691264E-001                  1.3310388147828656E+001                  2.9476477838727633E-002                  1.1452236462590241E-002                  9.5907128569868216E-001 
                                      44                  1.4000000000002659E+000                 -4.7930744610855802E+000                  6.3711653270278905E+000                 -7.0281448305581029E-001                  1.3323979588002107E+001                  2.9476477755594928E-002                  1.1452236553189226E-002                  9.5907128569121580E-001 
                                      45                  1.4000000000002659E+000                 -4.7930744679025974E+000                  6.3733572869711130E+000                 -6.9184673569751431E-001                  1.3337158554687003E+001                  2.9476477673576515E-002                  1.1452236642573849E-002                  9.5907128568384969E-001 
                                      46                  1.4000000000002659E+000                 -4.7930744745496137E+000                  6.3765772105530498E+000                 -6.7605988574996501E-001                  1.3356206195664262E+001                  2.9476477552153647E-002                  1.1452236774901908E-002                  9.5907128567294442E-001 
                                      47                  1.4000000000002659E+000                 -4.7930744873690792E+000                  6.3807109865094374E+000                 -6.5609762825252937E-001                  1.3380369336560195E+001                  2.9476477394320619E-002                  1.1452236946910173E-002                  9.5907128565876920E-001 
                                      48                  1.4000000000002659E+000                 -4.7930744996126373E+000                  6.3836718615298995E+000                 -6.4198516924359028E-001                  1.3397499771262991E+001                  2.9476477279835194E-002                  1.1452237071677727E-002                  9.5907128564848709E-001 
                                      49                  1.4000000000002659E+000                 -4.7930745053826982E+000                  6.3866306844603589E+000                 -6.2820073023878442E-001                  1.3414310888419804E+001                  2.9476477164347963E-002                  1.1452237197537051E-002                  9.5907128563811495E-001 
                                      50                  1.4000000000002659E+000                 -4.7930745172138831E+000                  6.3895369250346095E+000                 -6.1469600350389197E-001                  1.3430792445141071E+001                  2.9476477049455829E-002                  1.1452237322747838E-002                  9.5907128562779631E-001 
                                      51                  1.4000000000002659E+000                 -4.7930745229483573E+000                  6.3914356884529697E+000                 -6.0599496756385052E-001                  1.3441442609552649E+001                  2.9476476973740073E-002                  1.1452237405263747E-002                  9.5907128562099619E-001 
                                      52                  1.4000000000002659E+000                 -4.7930745285690843E+000                  6.3942272786730125E+000                 -5.9336511872172293E-001                  1.3456943613948273E+001                  2.9476476861433499E-002                  1.1452237527656759E-002                  9.5907128561090971E-001 
                                      53                  1.4000000000002659E+000                 -4.7930745394883312E+000                  6.3978166703945210E+000                 -5.7721885498057002E-001                  1.3476786817755983E+001                  2.9476476714921079E-002                  1.1452237687327699E-002                  9.5907128559775123E-001 
                                      54                  1.4000000000002659E+000                 -4.7930745500090763E+000                  6.4012774037490967E+000                 -5.6181369753653210E-001                  1.3495762851646228E+001                  2.9476476571466338E-002                  1.1452237843666349E-002                  9.5907128558486732E-001 
                                      55                  1.4000000000002659E+000                 -4.7930745601631735E+000                  6.4046167584426925E+000                 -5.4708306887614899E-001                  1.3513944345286189E+001                  2.9476476430900234E-002                  1.1452237996856922E-002                  9.5907128557224286E-001 
                                      56                  1.4000000000002659E+000                 -4.7930745699786357E+000                  6.4078415840921963E+000                 -5.3296898244234048E-001                  1.3531395169293342E+001                  2.9476476293068744E-002                  1.1452238147067285E-002                  9.5907128555986398E-001 
                                      57                  1.4000000000002659E+000                 -4.7930745794802352E+000                  6.4109583093409794E+000                 -5.1942066059612702E-001                  1.3548171789414045E+001                  2.9476476157831066E-002                  1.1452238294450880E-002                  9.5907128554771803E-001 
                                      58                  1.4000000000002659E+000                 -4.7930745886899970E+000                  6.4139729516245225E+000                 -5.0639339205475842E-001                  1.3564324368711041E+001                  2.9476476025058127E-002                  1.1452238439148370E-002                  9.5907128553579346E-001 
                                      59                  1.4000000000002659E+000                 -4.7930745976276015E+000                  6.4168911330224958E+000                 -4.9384757611730790E-001                  1.3579897672016314E+001                  2.9476475894631267E-002                  1.1452238581289083E-002                  9.5907128552407961E-001 
                                      60                  1.4000000000002659E+000                 -4.7930746063107126E+000                  6.4211243820967141E+000                 -4.7588424389345679E-001                  1.3602258118107017E+001                  2.9476475702327230E-002                  1.1452238790864263E-002                  9.5907128550680854E-001 
                                      61                  1.4000000000002659E+000                 -4.7930746229732852E+000                  6.4251184779069543E+000                 -4.5876599204871060E-001                  1.3623523453111716E+001                  2.9476475516291085E-002                  1.1452238993608616E-002                  9.5907128549010034E-001 
                                      62                  1.4000000000002659E+000                 -4.7930746309825727E+000                  6.4276998179647000E+000                 -4.4782893903669985E-001                  1.3637143046112930E+001                  2.9476475394232895E-002                  1.1452239126629054E-002                  9.5907128547913800E-001 
                                      63                  1.4000000000002659E+000                 -4.7930746387926764E+000                  6.4314559013705326E+000                 -4.3207421196067702E-001                  1.3656803613847808E+001                  2.9476475213943101E-002                  1.1452239323110968E-002                  9.5907128546294595E-001 
                                      64                  1.4000000000002659E+000                 -4.7930746538563929E+000                  6.4350345165548850E+000                 -4.1689779522610798E-001                  1.3675698734303438E+001                  2.9476475038124575E-002                  1.1452239514720046E-002                  9.5907128544715536E-001 
                                      65                  1.4000000000002659E+000                 -4.7930746612317527E+000                  6.4385800486653260E+000                 -4.0210507706940180E-001                  1.3694178696771084E+001                  2.9476474861202136E-002                  1.1452239707532178E-002                  9.5907128543126574E-001 
                                      66                  1.4000000000002659E+000                 -4.7930746757365554E+000                  6.4419681434730158E+000                 -3.8780031704000956E-001                  1.3712003864982906E+001                  2.9476474688274152E-002                  1.1452239895991105E-002                  9.5907128541573472E-001 
                                      67                  1.4000000000002659E+000                 -4.7930746827539696E+000                  6.4441661096727820E+000                 -3.7859503376974862E-001                  1.3723493411050223E+001                  2.9476474574573804E-002                  1.1452240019903069E-002                  9.5907128540552311E-001 
                                      68                  1.4000000000002659E+000                 -4.7930746896242082E+000                  6.4473761521036774E+000                 -3.6524761874410255E-001                  1.3740177153506465E+001                  2.9476474406296631E-002                  1.1452240203293489E-002                  9.5907128539040987E-001 
                                      69                  1.4000000000002659E+000                 -4.7930747029488172E+000                  6.4514551683063095E+000                 -3.4819129678533178E-001                  1.3761469687271301E+001                  2.9476474187680967E-002                  1.1452240441543388E-002                  9.5907128537077568E-001 
                                      70                  1.4000000000002659E+000                 -4.7930747157602633E+000                  6.4553460001763847E+000                 -3.3193243970070868E-001                  1.3781766904464586E+001                  2.9476473974465199E-002                  1.1452240673908411E-002                  9.5907128535162633E-001 
                                      71                  1.4000000000002659E+000                 -4.7930747281009500E+000                  6.4590643459141859E+000                 -3.1639827204380777E-001                  1.3801157716311923E+001                  2.9476473766310123E-002                  1.1452240900758234E-002                  9.5907128533293162E-001 
                                      72                  1.4000000000002659E+000                 -4.7930747400080298E+000                  6.4626240949466816E+000                 -3.0152564199228116E-001                  1.3819719628064471E+001                  2.9476473562910506E-002                  1.1452241122425504E-002                  9.5907128531466401E-001 
                                      73                  1.4000000000002659E+000                 -4.7930747515142489E+000                  6.4660375853555943E+000                 -2.8725935492254406E-001                  1.3837520610209440E+001                  2.9476473363990497E-002                  1.1452241339210847E-002                  9.5907128529679864E-001 
                                      74                  1.4000000000002659E+000                 -4.7930747626486365E+000                  6.4695049914785931E+000                 -2.7277621545627739E-001                  1.3855591123312822E+001                  2.9476473158015444E-002                  1.1452241563684854E-002                  9.5907128527829966E-001 
                                      75                  1.4000000000002659E+000                 -4.7930747746658762E+000                  6.4730075759676238E+000                 -2.5811698715633746E-001                  1.3873870163152510E+001                  2.9476472945722993E-002                  1.1452241795043637E-002                  9.5907128525923335E-001 
                                      76                  1.4000000000002659E+000                 -4.7930747862842562E+000                  6.4763668028210599E+000                 -2.4404410822450279E-001                  1.3891410830711655E+001                  2.9476472738111575E-002                  1.1452242021300978E-002                  9.5907128524058749E-001 
                                      77                  1.4000000000002659E+000                 -4.7930747975321895E+000                  6.4795934879564321E+000                 -2.3051160627426354E-001                  1.3908270469472178E+001                  2.9476472534920858E-002                  1.1452242242740586E-002                  9.5907128522233853E-001 
                                      78                  1.4000000000002659E+000                 -4.7930748084350441E+000                  6.4826973031801156E+000                 -2.1747874495183456E-001                  1.3924499991750707E+001                  2.9476472335913578E-002                  1.1452242459621034E-002                  9.5907128520446538E-001 
                                      79                  1.4000000000002659E+000                 -4.7930748190155743E+000                  6.4856869285081062E+000                 -2.0490935590645501E-001                  1.3940144720441761E+001                  2.9476472140873053E-002                  1.1452242672178471E-002                  9.5907128518694851E-001 
                                      80                  1.4000000000002659E+000                 -4.7930748292942713E+000                  6.4885701806764668E+000                 -1.9277093935433603E-001                  1.3955245429779682E+001                  2.9476471949606012E-002                  1.1452242880623515E-002                  9.5907128516977047E-001 
                                      81                  1.4000000000002659E+000                 -4.7930748392896589E+000                  6.4913541218622468E+000                 -1.8103441269196496E-001                  1.3969838682688264E+001                  2.9476471761937767E-002                  1.1452243085146550E-002                  9.5907128515291573E-001 
                                      82                  1.4000000000002659E+000                 -4.7930748490185469E+000                  6.4951759401336009E+000                 -1.6500809711561201E-001                  1.3989782082831635E+001                  2.9476471499921969E-002                  1.1452243370694417E-002                  9.5907128512938367E-001 
                                      83                  1.4000000000002659E+000                 -4.7930748663107048E+000                  6.4986861991579596E+000                 -1.5004063308389126E-001                  1.4008338553308242E+001                  2.9476471253313697E-002                  1.1452243639450967E-002                  9.5907128510723538E-001 
                                      84                  1.4000000000002659E+000                 -4.7930748746638843E+000                  6.5009570989991543E+000                 -1.4041531897042508E-001                  1.4020283192790455E+001                  2.9476471091501612E-002                  1.1452243815795658E-002                  9.5907128509270279E-001 
                                      85                  1.4000000000002659E+000                 -4.7930748828339684E+000                  6.5042651886373477E+000                 -1.2646750438781448E-001                  1.4037605895705667E+001                  2.9476470852497137E-002                  1.1452244076265503E-002                  9.5907128507123740E-001 
                                      86                  1.4000000000002659E+000                 -4.7930748986576921E+000                  6.5074076534250285E+000                 -1.1300761124092971E-001                  1.4054264077590979E+001                  2.9476470620539198E-002                  1.1452244329055943E-002                  9.5907128505040484E-001 
                                      87                  1.4000000000002659E+000                 -4.7930749063281066E+000                  6.5094466310753143E+000                 -1.0431981267824643E-001                  1.4065024826221942E+001                  2.9476470468131441E-002                  1.1452244495151675E-002                  9.5907128503671690E-001 
                                      88                  1.4000000000002659E+000                 -4.7930749138466044E+000                  6.5124252624215471E+000                 -9.1687633116734071E-002                  1.4080681967911115E+001                  2.9476470242727600E-002                  1.1452244740799380E-002                  9.5907128501647299E-001 
                                      89                  1.4000000000002659E+000                 -4.7930749284525254E+000                  6.5162117238211996E+000                 -7.5489241432639381E-002                  1.4100717011968191E+001                  2.9476469950314332E-002                  1.1452245059474722E-002                  9.5907128499021099E-001 
                                      90                  1.4000000000002659E+000                 -4.7930749425237069E+000                  6.5198256741435090E+000                 -5.9991732538454433E-002                  1.4119868413063024E+001                  2.9476469665526309E-002                  1.1452245369839973E-002                  9.5907128496463367E-001 
                                      91                  1.4000000000002659E+000                 -4.7930749561016235E+000                  6.5232818890652267E+000                 -4.5136293016486730E-002                  1.4138210835350053E+001                  2.9476469387888001E-002                  1.1452245672413373E-002                  9.5907128493969862E-001 
                                      92                  1.4000000000002659E+000                 -4.7930749692229497E+000                  6.5267987527909552E+000                 -3.0005169893301726E-002                  1.4156882811608986E+001                  2.9476469100090510E-002                  1.1452245986058360E-002                  9.5907128491385119E-001 
                                      93                  1.4000000000002659E+000                 -4.7930749834735975E+000                  6.5303549320950793E+000                 -1.4648142927599478E-002                  1.4175812130677137E+001                  2.9476468803390367E-002                  1.1452246309405546E-002                  9.5907128488720406E-001 
                                      94                  1.4000000000002659E+000                 -4.7930749972291373E+000                  6.5337576119746164E+000                  7.9854818725265086E-005                  1.4193950738965524E+001                  2.9476468514168585E-002                  1.1452246624602718E-002                  9.5907128486122872E-001 
                                      95                  1.4000000000002659E+000                 -4.7930750105260156E+000                  6.5370193148472255E+000                  1.4228784872732528E-002                  1.4211362054844429E+001                  2.9476468231974105E-002                  1.1452246932141445E-002                  9.5907128483588444E-001 
                                      96                  1.4000000000002659E+000                 -4.7930750233966739E+000                  6.5401511002683641E+000                  2.7842842971213040E-002                  1.4228102160327694E+001                  2.9476467956397873E-002                  1.1452247232467521E-002                  9.5907128481113457E-001 
                                      97                  1.4000000000002659E+000                 -4.7930750358701300E+000                  6.5431627817560187E+000                  4.0961324215277511E-002                  1.4244220890757825E+001                  2.9476467687067742E-002                  1.1452247525986517E-002                  9.5907128478694570E-001 
                                      98                  1.4000000000002659E+000                 -4.7930750479724411E+000                  6.5460631053610481E+000                  5.3619321255352792E-002                  1.4259762729397904E+001                  2.9476467423644806E-002                  1.1452247813067773E-002                  9.5907128476328740E-001 
                                      99                  1.4000000000002659E+000                 -4.7930750597271095E+000                  6.5488598976995096E+000                  6.5848300221552719E-002                  1.4274767547400700E+001                  2.9476467165816311E-002                  1.1452248094052141E-002                  9.5907128474013159E-001 
                                     100                  1.4000000000002659E+000                 -4.7930750711554033E+000                  6.5526809459231199E+000                  8.2472255979424286E-002                  1.4295177875645191E+001                  2.9476466807992294E-002                  1.1452248484012726E-002                  9.5907128470799496E-001 
                                     101                  1.4000000000002659E+000                 -4.7930750913259947E+000                  6.5561780584832752E+000                  9.7953349417300162E-002                  1.4314112661814089E+001                  2.9476466473134851E-002                  1.1452248848944061E-002                  9.5907128467792113E-001 
                                     102                  1.4000000000002659E+000                 -4.7930751010581174E+000                  6.5584389306148552E+000                  1.0790288896998154E-001                  1.4326292238656373E+001                  2.9476466253798260E-002                  1.1452249087979491E-002                  9.5907128465822222E-001 
